"McAdams, Ben (D-UT)",House,"$5,400"
"McCready, Dan (D-NC)",House,"$5,400"
"McEachin, Donald (D-VA)",House,"$5,400"
"McGrath, Amy (D-KY)",House,"$5,400"
"Murphy, Christopher S (D-CT)",Senate,"$5,400"
"Murphy, Stephanie (D-FL)",House,"$5,400"
"Nolan, Rick (D-MN)",House,"$5,400"
"O'Halleran, Tom (D-AZ)",House,"$5,400"
"O'Rourke, Beto (D-TX)",House,"$5,400"
"Parnell, Archie (D-SC)",House,"$5,400"
"Payne, Rachel (D-CA)",House,"$5,400"
"Peters, Scott (D-CA)",House,"$5,400"
"Peterson, Collin (D-MN)",House,"$5,400"
"Phillips, Dean (D-MN)",House,"$5,400"
"Pureval, Aftab (D-OH)",House,"$5,400"
"Rader, Betsy (D-OH)",House,"$5,400"
"Rose, Max (D-NY)",House,"$5,400"
"Ruiz, Raul (D-CA)",House,"$5,400"
"Schiff, Adam (D-CA)",House,"$5,400"
"Schneider, Brad (D-IL)",House,"$5,400"
"Schrader, Kurt (D-OR)",House,"$5,400"
"Shalala, Donna (D-FL)",House,"$5,400"
"Slotkin, Elissa (D-MI)",House,"$5,400"
"Small, Xochitl Torres (D-NM)",House,"$5,400"
"Smith, Tina (D-MN)",Senate,"$5,400"
"Soderberg, Nancy (D-FL)",House,"$5,400"
"Spanberger, Abigail (D-VA)",House,"$5,400"
"St. Clair, Lucas (D-ME)",House,"$5,400"
"Stabenow, Debbie (D-MI)",Senate,"$5,400"
"Suozzi, Tom (D-NY)",House,"$5,400"
"Tran, Mai-Khanh (D-CA)",House,"$5,400"
"Tucker, Clarke (D-AR)",House,"$5,400"
"Van Drew, Jeff (D-NJ)",House,"$5,400"
"Warren, Elizabeth (D-MA)",Senate,"$5,400"
"Wild, Susan (D-PA)",House,"$5,400"
"Axne, Cindy (D-IA)",House,"$5,200"
"Shea-Porter, Carol (D-NH)",House,"$5,200"
"Cockburn, Leslie (D-VA)",House,"$3,700"
"Allred, Colin (D-TX)",House,"$2,700"
"Andrews, Naomi (D-NH)",House,"$2,700"
"Ashford, Brad (D-NE)",House,"$2,700"
"Balter, Dana (D-NY)",House,"$2,700"
"Bourdeaux, Carolyn (D-GA)",House,"$2,700"
"Bredesen, Philip (D-TN)",Senate,"$2,700"
"Bush, Diane Mitsch (D-CO)",House,"$2,700"
"Casten, Sean (D-IL)",House,"$2,700"
"Coleman, Linda (D-NC)",House,"$2,700"
"Davids, Sharice (D-KS)",House,"$2,700"
"Dean, Madeleine (D-PA)",House,"$2,700"
"Delaney, John K (D-MD)",House,"$2,700"
"Delgado, Antonio (D-NY)",House,"$2,700"
"DiNicola, Ron (D-PA)",House,"$2,700"
"Eastman, Kara (D-NE)",House,"$2,700"
"Esty, Elizabeth (D-CT)",House,"$2,700"
"Feehan, Daniel (D-MN)",House,"$2,700"
"Garcia, Sylvia (D-TX)",House,"$2,700"
"Gasper, Theresa (D-OH)",House,"$2,700"
"Hall, Mel (D-IN)",House,"$2,700"
"Harder, Josh (D-CA)",House,"$2,700"
"Hayes, Jahana (D-CT)",House,"$2,700"
"Hegar, MJ (D-TX)",House,"$2,700"
"Horsford, Steven (D-NV)",House,"$2,700"
"Jones, Doug (D-AL)",Senate,"$2,700"
"Kihuen, Ruben (D-NV)",House,"$2,700"
"Levin, Mike (D-CA)",House,"$2,700"
"Levin, Sander (D-MI)",House,"$2,700"
"Long, Carolyn (D-WA)",House,"$2,700"
"Madueno, Virginia (D-CA)",House,"$2,700"
"McBath, Lucy (D-GA)",House,"$2,700"
"Miller, Aruna (D-MD)",House,"$2,700"
"Morse, Jessica (D-CA)",House,"$2,700"
"O'Connor, Danny (D-OH)",House,"$2,700"
"Ojeda, Richard (D-WV)",House,"$2,700"
"Omar, Ilhan (D-MN)",House,"$2,700"
"Pappas, Chris (D-NH)",House,"$2,700"
"Quist, Robert E. (D-MT)",House,"$2,700"
"Radinovich, Joe (D-MN)",House,"$2,700"
"Ramsey, Andrea (D-KS)",House,"$2,700"
"Reddick, Rachel (D-PA)",House,"$2,700"
"Ryan, Pat (D-NY)",House,"$2,700"
"Ryan, Tim (D-OH)",House,"$2,700"
"Salerno, Lillian (D-TX)",House,"$2,700"
"Scanlon, Mary Gay (D-PA)",House,"$2,700"
"Scott, George (D-PA)",House,"$2,700"
"Shapiro, David (D-FL)",House,"$2,700"
"Shirley, Liuba Grechen (D-NY)",House,"$2,700"
"Soto, Darren (D-FL)",House,"$2,700"
"Stevens, Haley (D-MI)",House,"$2,700"
"Sullivan, Maura (D-NH)",House,"$2,700"
"Tipirneni, Hiral (D-AZ)",House,"$2,700"
"Tlaib, Rashida (D-MI)",House,"$2,700"
"Underwood, Lauren A (D-IL)",House,"$2,700"
"Wallace, Scott (D-PA)",House,"$2,700"
"Wexton, Jennifer (D-VA)",House,"$2,700"
"Williams, Kathleen (D-MT)",House,"$2,700"
"Bennet, Michael F (D-CO)",Senate,"$10,800"
"Blumenthal, Richard (D-CT)",Senate,"$5,400"
"Markey, Ed (D-MA)",Senate,"$5,400"
"Murray, Patty (D-WA)",Senate,"$5,400"
"Shaheen, Jeanne (D-NH)",Senate,"$3,600"
"Begich, Mark (D-AK)",Senate,"$2,600"
"Pryor, Mark (D-AR)",Senate,"$2,600"
"Udall, Mark (D-CO)",Senate,"$2,600"
