"Luetkemeyer, Blaine (R-MO)",House,"$2,000"
"Marino, Tom (R-PA)",House,"$2,000"
"McClintock, Tom (R-CA)",House,"$2,000"
"Messer, Luke (R-IN)",House,"$2,000"
"Moolenaar, John (R-MI)",House,"$2,000"
"Mooney, Alex (R-WV)",House,"$2,000"
"Mulvaney, Mick (R-SC)",House,"$2,000"
"Murphy, Tim (R-PA)",House,"$2,000"
"Noem, Kristi (R-SD)",House,"$2,000"
"Palmer, Gary (R-AL)",House,"$2,000"
"Pearce, Steve (R-NM)",House,"$2,000"
"Perry, Scott (R-PA)",House,"$2,000"
"Peterson, Collin (D-MN)",House,"$2,000"
"Pittenger, Robert (R-NC)",House,"$2,000"
"Poe, Ted (R-TX)",House,"$2,000"
"Pompeo, Mike (R-KS)",House,"$2,000"
"Posey, Bill (R-FL)",House,"$2,000"
"Price, Tom (R-GA)",House,"$2,000"
"Renacci, Jim (R-OH)",House,"$2,000"
"Rice, Tom (R-SC)",House,"$2,000"
"Roby, Martha (R-AL)",House,"$2,000"
"Rogers, Hal (R-KY)",House,"$2,000"
"Rogers, Mike D (R-AL)",House,"$2,000"
"Rokita, Todd (R-IN)",House,"$2,000"
"Roskam, Peter (R-IL)",House,"$2,000"
"Ross, Dennis (R-FL)",House,"$2,000"
"Rothfus, Keith J (R-PA)",House,"$2,000"
"Rouzer, David (R-NC)",House,"$2,000"
"Russell, Steven (R-OK)",House,"$2,000"
"Sanford, Mark (R-SC)",House,"$2,000"
"Scott, Austin (R-GA)",House,"$2,000"
"Simpson, Mike (R-ID)",House,"$2,000"
"Smith, Jason (R-MO)",House,"$2,000"
"Stefanik, Elise (R-NY)",House,"$2,000"
"Stivers, Steve (R-OH)",House,"$2,000"
"Szeliga, Kathy (R-MD)",Senate,"$2,000"
"Thompson, Glenn (R-PA)",House,"$2,000"
"Thornberry, Mac (R-TX)",House,"$2,000"
"Trott, Dave (R-MI)",House,"$2,000"
"Turner, Michael R (R-OH)",House,"$2,000"
"Wagner, Ann L (R-MO)",House,"$2,000"
"Walden, Greg (R-OR)",House,"$2,000"
"Walker, Mark (R-NC)",House,"$2,000"
"Walorski, Jackie (R-IN)",House,"$2,000"
"Walters, Mimi (R-CA)",House,"$2,000"
"Walz, Tim (D-MN)",House,"$2,000"
"Wenstrup, Brad (R-OH)",House,"$2,000"
"Wilson, Joe (R-SC)",House,"$2,000"
"Wittman, Rob (R-VA)",House,"$2,000"
"Heller, Dean (R-NV)",Senate,"$9,900"
"Barrasso, John A (R-WY)",Senate,"$9,899"
"Wicker, Roger (R-MS)",Senate,"$7,450"
"Hatch, Orrin G (R-UT)",Senate,"$5,000"
"Corker, Bob (R-TN)",Senate,"$4,95"
